2502.652	2502.652	2419.594	2370.726	2331.445	2334.636	2327.409	2334.376	2338.615	2326.270	2322.142	2336.673	2340.956	2355.222	2352.421	2315.566	2340.672	2347.307	2338.638	2328.518	2292.896	2291.359	2305.157	2307.668	2331.701	2320.287	2340.744	2333.540	2332.210	2317.957	2315.906	2316.864	2342.508	2359.855	2327.972	2333.541	2338.353	2342.089	2344.678	2340.287	2325.604	2329.984	2336.703	2318.319	2263.803	2244.883	2328.444	2332.228	2343.414	2294.605	2294.605
2361.604	2361.604	2356.691	2372.997	2352.587	2351.818	2357.173	2361.093	2356.916	2355.259	2347.780	2362.275	2360.309	2357.803	2346.873	2356.340	2358.052	2360.075	2357.366	2346.514	2320.637	2333.428	2355.069	2358.476	2361.059	2355.489	2364.040	2367.962	2364.365	2366.608	2348.653	2341.502	2348.285	2358.036	2348.918	2353.641	2359.550	2369.320	2377.102	2382.066	2353.897	2351.360	2352.493	2331.941	2282.104	2291.788	2359.517	2366.648	2332.180	2320.246	2320.246
2349.808	2349.808	2348.500	2369.758	2380.807	2378.150	2369.104	2375.494	2380.168	2375.339	2374.012	2385.727	2368.236	2388.183	2363.419	2376.243	2374.511	2370.157	2370.750	2379.449	2387.653	2378.927	2379.658	2385.422	2386.428	2389.817	2388.990	2389.297	2382.438	2397.681	2386.264	2348.052	2373.657	2378.548	2372.081	2371.467	2374.125	2401.438	2392.456	2371.286	2372.844	2383.992	2374.160	2383.446	2389.197	2382.409	2390.024	2425.469	2369.457	2364.261	2364.261
2360.459	2360.459	2365.827	2396.780	2403.702	2397.427	2394.879	2398.245	2399.055	2395.276	2394.622	2406.718	2396.072	2410.509	2403.716	2408.198	2400.794	2398.197	2396.598	2395.233	2397.686	2394.120	2403.762	2406.575	2407.984	2408.661	2406.655	2397.925	2394.463	2410.344	2408.361	2383.980	2389.557	2398.988	2396.636	2388.802	2384.754	2419.012	2409.635	2411.762	2399.773	2401.191	2397.800	2391.992	2401.926	2404.181	2420.753	2411.914	2381.972	2387.322	2387.322
2400.722	2400.722	2400.243	2418.391	2419.443	2419.544	2417.119	2418.310	2415.060	2415.333	2422.772	2430.073	2411.379	2424.868	2435.189	2425.981	2418.714	2424.958	2425.692	2427.064	2424.847	2423.401	2424.853	2426.073	2424.706	2422.760	2417.924	2417.397	2423.007	2432.200	2434.201	2423.161	2419.621	2411.873	2419.702	2421.425	2415.173	2419.456	2423.722	2425.471	2424.962	2427.523	2426.642	2404.750	2441.619	2429.152	2429.876	2424.722	2401.895	2392.491	2392.491
2425.265	2425.265	2441.064	2444.330	2439.810	2439.695	2440.875	2437.078	2429.366	2426.467	2436.259	2447.000	2446.730	2447.527	2446.089	2441.568	2442.451	2440.903	2442.789	2443.840	2447.501	2446.911	2444.943	2445.277	2444.178	2441.716	2437.212	2439.323	2441.666	2442.602	2451.591	2433.717	2418.302	2437.740	2446.523	2440.839	2433.386	2429.894	2435.876	2438.603	2440.765	2434.823	2436.437	2397.126	2435.257	2450.081	2450.994	2450.078	2417.751	2410.456	2410.456
2441.591	2441.591	2463.882	2454.936	2451.679	2454.648	2455.573	2452.284	2457.226	2462.501	2455.421	2454.643	2463.364	2463.176	2458.010	2457.493	2459.055	2463.339	2464.815	2464.452	2465.170	2466.113	2463.314	2462.407	2463.517	2461.746	2457.404	2455.844	2456.470	2462.813	2471.864	2454.891	2454.606	2453.359	2451.893	2452.468	2451.348	2451.321	2452.714	2464.685	2462.259	2456.640	2457.826	2447.339	2462.519	2468.705	2468.240	2469.239	2447.342	2449.690	2449.690
2443.469	2443.469	2475.318	2482.091	2474.319	2467.329	2474.687	2478.023	2485.117	2519.963	2514.170	2481.181	2472.936	2478.893	2484.764	2481.966	2482.434	2482.533	2478.005	2483.933	2480.890	2477.866	2477.689	2476.011	2478.563	2480.271	2481.628	2478.389	2478.772	2479.770	2472.279	2463.261	2468.071	2474.145	2473.646	2502.273	2499.970	2474.330	2472.188	2487.896	2482.788	2486.351	2486.888	2484.283	2485.459	2482.509	2483.211	2487.432	2476.975	2457.964	2457.964
2467.171	2467.171	2485.071	2499.921	2507.812	2499.893	2498.530	2498.607	2499.155	2521.687	2529.916	2513.538	2483.204	2492.406	2501.393	2502.662	2504.430	2501.513	2492.655	2497.249	2499.354	2496.023	2493.747	2491.163	2488.862	2495.397	2497.593	2496.459	2499.066	2494.935	2469.359	2472.538	2486.662	2506.977	2504.194	2520.200	2510.782	2489.740	2488.569	2495.448	2500.084	2503.700	2505.581	2506.551	2504.723	2505.674	2502.536	2499.718	2489.352	2466.068	2466.068
2505.010	2505.010	2511.610	2509.130	2520.095	2524.551	2522.021	2509.962	2516.525	2514.281	2514.195	2522.035	2501.664	2507.509	2512.478	2521.109	2519.577	2518.876	2503.763	2509.488	2512.161	2513.392	2509.557	2512.533	2506.328	2511.971	2516.943	2513.695	2519.299	2521.290	2514.879	2512.710	2525.691	2518.670	2505.848	2505.382	2513.330	2503.925	2508.558	2510.474	2518.399	2513.555	2518.955	2523.324	2519.391	2516.982	2520.524	2524.201	2505.837	2483.853	2483.853
2529.733	2529.733	2530.102	2528.492	2520.629	2534.833	2535.296	2533.220	2530.395	2535.442	2522.253	2530.818	2513.854	2522.374	2536.673	2537.564	2539.741	2536.908	2528.707	2527.514	2531.569	2530.903	2534.033	2544.918	2541.275	2531.395	2533.339	2531.783	2537.817	2538.048	2539.865	2540.575	2544.030	2529.794	2525.828	2586.333	2552.984	2524.124	2530.277	2533.559	2547.450	2533.658	2530.666	2536.242	2538.851	2532.123	2534.738	2536.749	2514.776	2504.368	2504.368
2541.046	2541.046	2550.668	2552.350	2549.538	2555.451	2550.122	2547.237	2547.426	2550.726	2540.476	2542.047	2540.223	2551.952	2556.586	2555.920	2554.786	2555.406	2551.748	2549.724	2550.581	2551.310	2554.586	2561.646	2553.311	2547.989	2549.955	2548.766	2554.353	2554.407	2553.229	2552.711	2559.314	2555.719	2533.951	2607.719	2568.893	2539.602	2548.530	2554.457	2555.255	2559.714	2556.016	2554.335	2556.415	2550.018	2551.476	2553.677	2538.269	2520.204	2520.204
2548.678	2548.678	2566.287	2572.172	2571.975	2570.029	2569.547	2569.058	2563.531	2564.938	2559.594	2560.407	2566.192	2572.446	2569.819	2569.296	2567.542	2568.027	2569.907	2567.700	2566.040	2566.390	2572.106	2575.133	2571.219	2563.917	2564.654	2565.423	2567.367	2570.053	2570.223	2572.038	2568.857	2561.434	2550.626	2576.531	2576.148	2564.990	2570.591	2571.230	2569.558	2575.253	2577.170	2574.748	2567.175	2560.532	2566.795	2574.315	2563.638	2539.546	2539.546
2563.188	2563.188	2575.868	2587.852	2586.929	2583.973	2582.132	2584.426	2584.044	2579.236	2576.678	2586.573	2582.059	2580.731	2584.708	2583.231	2584.997	2583.538	2583.725	2585.078	2584.650	2581.411	2580.752	2583.447	2583.264	2580.802	2575.219	2576.384	2578.572	2579.848	2584.573	2587.074	2581.650	2570.932	2559.283	2591.631	2587.282	2573.702	2579.613	2587.476	2590.106	2588.525	2584.179	2580.110	2579.923	2579.752	2582.358	2588.884	2589.037	2572.865	2572.865
2589.109	2589.109	2587.182	2600.898	2599.246	2597.050	2598.829	2598.421	2595.594	2593.879	2603.825	2603.658	2597.139	2603.327	2603.232	2599.025	2595.775	2596.370	2598.732	2600.613	2599.010	2598.936	2597.629	2596.461	2600.935	2603.971	2602.827	2597.227	2598.732	2600.446	2599.783	2601.876	2593.112	2600.649	2596.092	2607.758	2609.149	2594.918	2598.664	2608.798	2610.428	2608.800	2596.626	2598.071	2605.445	2601.355	2600.139	2603.982	2602.937	2586.323	2586.323
2604.621	2604.621	2604.718	2615.770	2620.052	2618.630	2619.268	2616.444	2608.009	2609.291	2613.072	2613.654	2616.913	2614.986	2612.838	2611.397	2613.348	2615.404	2616.804	2616.765	2614.740	2613.611	2614.659	2618.173	2620.198	2618.663	2615.384	2612.819	2614.005	2615.183	2613.451	2615.660	2612.444	2612.775	2628.697	2606.634	2629.445	2615.252	2610.444	2624.600	2624.276	2619.858	2611.850	2614.599	2625.619	2617.834	2615.243	2616.212	2619.100	2604.656	2604.656
2619.247	2619.247	2623.177	2632.104	2636.374	2635.313	2632.129	2623.746	2637.968	2639.139	2612.452	2626.664	2631.437	2629.555	2627.610	2624.726	2627.720	2630.738	2631.222	2633.271	2633.873	2628.337	2629.952	2633.335	2633.349	2632.484	2628.688	2628.399	2631.543	2634.326	2633.443	2626.762	2622.432	2625.171	2631.290	2610.725	2639.759	2646.071	2621.514	2633.254	2637.325	2632.967	2629.041	2631.584	2638.889	2640.641	2634.177	2631.609	2633.823	2614.141	2614.141
2628.137	2628.137	2634.004	2648.502	2653.292	2653.719	2642.213	2639.934	2664.315	2653.440	2629.454	2637.616	2642.121	2648.115	2647.007	2644.786	2644.814	2645.376	2646.414	2646.364	2645.557	2645.188	2648.973	2647.794	2645.242	2642.302	2644.623	2644.283	2641.156	2641.632	2644.458	2641.696	2636.980	2648.300	2659.943	2622.325	2641.606	2656.685	2629.518	2644.275	2644.971	2641.197	2642.908	2645.374	2650.826	2646.978	2647.475	2650.973	2650.818	2632.985	2632.985
2642.672	2642.672	2653.527	2669.212	2667.525	2665.691	2652.587	2645.585	2666.666	2663.189	2644.448	2653.011	2659.831	2662.958	2660.011	2659.750	2661.997	2661.932	2661.121	2664.077	2659.269	2660.929	2658.929	2657.644	2656.769	2658.083	2656.270	2655.887	2651.664	2650.286	2650.733	2651.447	2651.708	2659.521	2684.597	2639.994	2653.693	2657.821	2647.370	2656.877	2655.039	2652.620	2658.300	2661.365	2662.433	2662.322	2665.546	2665.464	2655.080	2642.260	2642.260
2658.445	2658.445	2663.437	2680.123	2681.695	2681.383	2671.368	2653.597	2660.046	2709.545	2672.285	2669.522	2676.953	2677.275	2674.388	2672.984	2675.516	2676.006	2673.741	2671.985	2669.877	2670.952	2668.712	2668.525	2669.509	2670.193	2669.415	2668.145	2662.142	2660.965	2660.096	2659.404	2662.091	2668.207	2675.613	2669.499	2674.857	2677.992	2664.118	2671.678	2669.103	2665.648	2671.407	2674.301	2672.740	2674.962	2674.656	2674.245	2652.977	2671.076	2671.076
2670.324	2670.324	2669.246	2688.603	2693.991	2696.061	2685.336	2674.802	2685.001	2730.684	2701.302	2685.142	2691.787	2692.858	2691.813	2690.495	2690.729	2688.496	2686.683	2685.035	2684.527	2685.238	2683.249	2680.098	2679.824	2678.996	2678.317	2675.615	2671.051	2675.631	2676.799	2676.144	2673.862	2680.384	2686.232	2686.032	2688.451	2686.780	2676.504	2686.025	2691.628	2684.773	2688.038	2688.437	2689.893	2687.638	2684.819	2681.890	2657.260	2687.146	2687.146
2692.681	2692.681	2680.689	2697.425	2707.836	2710.480	2700.045	2685.911	2709.222	2736.221	2693.966	2690.614	2707.917	2707.886	2704.341	2704.950	2703.546	2700.849	2699.176	2700.989	2701.017	2701.734	2697.954	2693.306	2690.950	2690.259	2690.024	2683.420	2725.650	2821.642	2810.739	2691.958	2692.078	2703.506	2697.059	2691.216	2691.824	2705.386	2691.049	2691.526	2703.144	2706.962	2706.040	2705.671	2703.157	2699.484	2700.605	2703.943	2688.405	2692.441	2692.441
2705.860	2705.860	2695.125	2711.043	2724.027	2727.655	2712.482	2693.352	2731.642	2758.954	2690.908	2700.646	2719.796	2723.869	2719.952	2716.987	2715.307	2713.354	2710.079	2713.610	2714.388	2714.676	2714.414	2709.242	2705.580	2704.444	2699.206	2692.051	2768.806	2873.647	2851.813	2707.200	2709.011	2712.365	2701.741	2702.724	2706.721	2721.233	2712.683	2711.898	2717.014	2720.373	2724.021	2721.357	2721.220	2714.510	2715.458	2726.328	2719.523	2732.100	2732.100
2725.359	2725.359	2713.168	2725.145	2739.095	2738.196	2725.445	2699.487	2754.348	2779.705	2704.358	2708.903	2726.617	2738.759	2732.932	2728.489	2726.860	2724.733	2728.287	2728.511	2725.748	2726.426	2726.313	2724.437	2723.325	2718.477	2713.505	2707.632	2741.085	2832.747	2797.260	2712.662	2725.766	2723.403	2715.374	2722.945	2736.620	2734.539	2716.898	2733.311	2741.869	2739.767	2740.687	2737.405	2736.102	2732.382	2726.050	2740.127	2748.934	2745.004	2745.004
2732.170	2732.170	2726.762	2746.831	2753.704	2749.444	2731.878	2713.257	2753.771	2815.902	2717.077	2718.654	2735.124	2752.850	2748.205	2743.910	2742.673	2742.840	2744.760	2741.016	2737.720	2739.588	2742.964	2740.738	2739.062	2735.296	2729.341	2721.276	2733.317	2823.668	2754.502	2723.788	2741.868	2738.176	2730.693	2740.988	2760.895	2764.714	2726.285	2739.822	2750.777	2754.670	2753.849	2750.264	2747.504	2746.636	2742.469	2737.770	2727.848	2718.742	2718.742
2749.758	2749.758	2745.360	2760.178	2763.299	2759.476	2739.821	2724.078	2787.754	2817.916	2736.469	2736.125	2753.629	2765.187	2759.499	2756.871	2753.106	2757.815	2761.495	2750.006	2745.415	2750.385	2753.124	2752.644	2752.093	2749.764	2743.560	2735.937	2728.358	2802.994	2778.155	2743.332	2757.527	2753.741	2741.806	2748.275	2784.449	2756.742	2733.122	2741.553	2755.266	2760.626	2761.746	2765.841	2763.373	2760.468	2755.961	2751.061	2735.215	2723.967	2723.967
2766.621	2766.621	2750.691	2766.061	2776.647	2772.049	2750.810	2734.692	2771.961	2825.086	2754.172	2755.737	2772.103	2780.931	2774.315	2770.988	2767.288	2776.153	2780.169	2761.571	2754.779	2757.865	2761.339	2762.803	2760.442	2758.301	2753.519	2745.839	2739.354	2801.284	2791.167	2760.181	2771.863	2768.949	2757.844	2757.766	2792.707	2759.581	2746.360	2749.242	2758.496	2767.945	2779.541	2784.063	2780.947	2774.681	2770.681	2762.644	2749.722	2768.524	2768.524
2792.437	2792.437	2762.570	2775.075	2785.410	2783.986	2766.944	2754.849	2771.511	2833.138	2773.822	2773.444	2788.403	2792.452	2788.916	2784.647	2780.740	2791.742	2804.963	2782.667	2766.107	2765.170	2765.237	2763.174	2761.210	2760.463	2759.105	2753.606	2748.396	2788.775	2835.602	2776.316	2783.089	2782.373	2774.928	2786.445	2829.225	2783.353	2777.444	2764.084	2769.280	2780.135	2793.464	2799.353	2794.161	2786.134	2781.098	2774.993	2768.214	2810.600	2810.600
2811.268	2811.268	2773.105	2785.840	2795.585	2801.727	2791.426	2778.758	2787.693	2852.464	2829.449	2785.703	2797.761	2805.754	2802.046	2797.272	2794.081	2804.032	2817.073	2799.898	2778.316	2772.190	2779.124	2788.705	2788.687	2773.195	2767.094	2763.075	2759.407	2800.183	2846.139	2789.884	2802.362	2798.740	2783.720	2803.262	2875.919	2841.572	2797.026	2792.763	2787.184	2788.334	2796.335	2809.437	2807.402	2798.889	2795.788	2789.436	2784.924	2823.527	2823.527
2824.341	2824.341	2787.915	2795.374	2806.093	2810.498	2805.437	2791.671	2796.927	2847.873	2849.437	2794.217	2804.900	2816.324	2817.147	2815.591	2806.104	2812.473	2829.237	2817.586	2803.452	2810.004	2879.472	3020.379	2935.499	2838.823	2815.529	2785.619	2777.985	2827.573	2834.961	2807.437	2819.167	2807.754	2799.382	2810.062	2886.031	2878.902	2813.373	2808.613	2810.856	2812.834	2811.583	2817.437	2817.184	2817.470	2811.659	2799.316	2800.420	2834.080	2834.080
2853.347	2853.347	2806.100	2806.546	2817.127	2821.927	2818.018	2803.611	2808.401	2853.881	2887.346	2817.417	2811.659	2827.526	2829.854	2827.789	2822.332	2822.315	2842.383	2847.626	2842.744	2858.303	2975.837	3032.078	2940.023	2872.901	2830.051	2834.653	2819.348	2875.300	2831.326	2822.271	2823.605	2815.681	2809.957	2818.435	2856.252	2883.913	2855.342	2827.709	2828.126	2833.464	2828.847	2830.568	2834.864	2835.051	2823.364	2812.209	2818.249	2850.963	2850.963
2883.574	2883.574	2824.080	2817.533	2827.946	2832.855	2827.303	2815.966	2824.536	2870.787	2923.702	2859.180	2822.099	2837.732	2843.940	2842.043	2834.021	2830.094	2840.231	2846.963	2838.394	2904.267	2943.301	2925.693	2865.452	2838.411	2834.854	2858.124	2865.231	2896.231	2834.448	2836.555	2836.138	2828.310	2830.396	2835.082	2850.296	2896.356	2914.216	2861.418	2837.333	2848.197	2844.152	2843.888	2845.496	2846.263	2836.005	2822.389	2838.516	2878.916	2878.916
2894.056	2894.056	2842.345	2832.240	2839.666	2843.005	2836.652	2830.362	2848.606	2891.128	2947.514	2904.489	2835.918	2846.629	2857.349	2857.094	2849.606	2840.376	2841.157	2839.792	2843.050	2905.232	2918.066	2876.848	2849.196	2851.340	2863.783	2884.824	2914.550	2879.594	2847.766	2851.734	2848.978	2843.171	2840.398	2850.936	2853.034	2870.438	2914.236	2889.289	2854.967	2851.042	2851.991	2851.039	2854.229	2855.463	2847.888	2837.700	2848.939	2902.905	2902.905
2903.737	2903.737	2858.484	2846.721	2851.446	2855.578	2851.171	2847.809	2875.510	2913.604	3017.120	2952.862	2849.208	2854.948	2868.432	2870.812	2867.344	2859.110	2853.061	2849.757	2860.976	2903.616	2939.708	2881.192	2880.683	2909.422	2920.602	2914.133	2889.015	2863.272	2862.483	2866.227	2870.188	2868.430	2846.529	2863.882	2858.956	2875.409	2910.467	2901.945	2877.739	2858.376	2858.033	2858.774	2863.051	2862.746	2855.672	2847.829	2855.483	2905.347	2905.347
2905.232	2905.232	2874.005	2862.757	2864.929	2865.974	2863.862	2875.881	2911.604	2968.197	2974.618	2930.931	2864.614	2865.577	2877.314	2883.023	2883.041	2878.666	2873.033	2868.147	2875.876	2903.564	2980.682	2922.927	2992.009	2947.347	2921.814	2894.319	2875.264	2873.436	2877.351	2879.872	2886.040	2869.660	2856.525	2872.566	2875.634	2898.790	2955.711	2915.272	2881.533	2868.091	2867.925	2869.781	2873.316	2874.789	2864.429	2856.665	2862.317	2917.002	2917.002
2902.037	2902.037	2889.826	2885.418	2884.382	2885.080	2884.231	2915.762	2991.253	2969.999	2921.765	2916.546	2880.841	2879.656	2893.781	2899.109	2900.204	2899.449	2895.811	2892.856	2896.089	2901.951	2970.234	3002.117	2965.033	2904.600	2900.183	2895.059	2890.588	2890.361	2893.387	2892.536	2887.232	2874.194	2878.989	2891.667	2896.139	2920.398	2999.354	2941.680	2889.497	2889.655	2887.312	2886.692	2894.101	2890.706	2881.060	2871.899	2874.883	2913.109	2913.109
2942.131	2942.131	2928.375	2929.716	2923.703	2915.871	2917.985	2990.596	3048.711	2944.489	2923.297	2927.000	2912.393	2915.860	2927.836	2937.102	2940.375	2934.865	2934.245	2935.613	2940.667	2943.916	2978.469	3063.842	2976.198	2936.501	2938.188	2932.678	2931.783	2943.171	2931.998	2923.820	2922.777	2918.513	2925.252	2933.250	2939.325	2959.031	3029.786	2974.790	2927.259	2925.964	2932.557	2934.271	2932.533	2926.337	2924.730	2916.974	2914.877	2953.930	2953.930
3028.761	3028.761	3001.182	2991.861	3000.204	2997.095	2995.951	3049.128	3102.899	3005.145	2980.615	2977.746	2976.025	2973.863	2989.235	2994.279	3005.162	3005.457	3014.244	3008.900	3013.656	3013.309	3050.578	3150.382	3067.792	3016.342	3009.146	3005.083	3006.418	2990.139	2993.373	2992.279	2987.090	2983.785	2990.032	2997.373	2995.301	3022.907	3138.748	3066.673	3012.869	3015.228	2997.486	2997.147	3001.137	2994.953	2996.939	2989.971	2985.062	3024.098	3024.098
3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000	3500.000
